targetName,score,date,S_score,title,isTarget,L_score,content
,7,2017-01-25 12:52:33,0,[其他] 2016年12月半導體BB值 初值 1.06,0,0,"

 北美半導體設備製造商BB值  （1/24公佈）
  （金額單位：百萬美元）

                 Billings        Bookings      Book-to-Bill
                (3-mo. avg)     (3-mo. avg)
2016-07          $1,707.9       $1,795.4         1.05
2016-08          $1,709.0       $1,753.4         1.03
2016-09          $1,493.3       $1,567.2         1.05
2016-10          $1,630.4       $1,488.4         0.91
2016-11(final)   $1,613.3       $1,547.5         0.96
2016-12(prelim)  $1,865.8       $1,985.4         1.06

Source: SEMI (www.semi.org), January 2017

(Next SEMI Book-to-Bill: February 21, 2017 at 3:00pm Pacific)



BB值(Book-to-Bill Ratio)：訂單出貨比值

BB值是以接單金額除以出貨金額，可反映廠商對未來景氣的判斷。
BB值大於1，代表廠商接單良好，未來景氣樂觀。
BB值跌破1，則反映出廠商接單情形在惡化當中。




☁☁☁  ☁       ✈✈  ✈✈  ✈✈        ☁   96蘿蔔
  ☁☁ ☁☁☁       ✈✈   ✈✈      ☁ ☁    95

        ↗↗  ↗↗ ↗↗ ↗↗  ↗ ↗
      ↗↗↗↗ ↗↗↗↗↗ ↗ ↗↗↗↗
      多軍   砲火猛烈

--
"
,8,2017-01-25 12:47:41,0,[新聞] 戴朝榮：越鋼爭議　台塑忽略對在地社區的關懷,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,16,2017-01-25 11:26:06,0,Re: [標的] 2330 台積電,1,16,"
目前台積電佔大盤市值權重已經由以前的印象中12%多

提升到目前的17.3499%   "
,79,2017-01-25 04:19:03,0,[新聞] 削40億 許金龍求刑30年,0,0,"


1.原文連結(超過一行或過長必須縮網址)：

"
,58,2017-01-25 03:38:15,0,Re: [標的] 台指期   多軍早點名,1,58,"
"
,28,2017-01-25 01:42:27,0,[請益] 假買盤,0,0,"
大家都知道五檔的委賣委買，真真假假，不可盡信。
太異常的掛單，特別是成交量不大的股票，
不外是騙散戶吃貨(或出貨)，通常是少碰為妙。

但最近觀察8455這檔，隨時都有比委賣多數十倍，甚至近百倍的買盤，
明明再外流通數也沒那麼多，成交量又小，這麼假的買盤到底是掛給誰看？
再說五檔全掛，也不像是公司派要買回或是要護盤。
要說是有人想炒作，股價卻又紋風不動，也沒有吃貨的跡象。

有沒有專家神人了解這是在演那齣？

--
"
,23,2017-01-24 21:54:48,0,[公告] netjedi違反板規4-3水桶一週,0,0,"
主旨：netjedi違反板規4-3水桶一週

類型：股板簡字號20170124-1

說明：經板主檢視板面，查netjedi發文廣告違規，依板規4-3處水桶一週。

"
,17,2017-01-24 20:43:06,0,[新聞] 《業績-造紙》寶隆列入警示股，上月每股,0,0,"

1.原文連結(超過一行或過長必須縮網址)：

"
,42,2017-01-24 20:42:36,0,[其他] 106年01月24日信用交易統計,0,0,"
106年01月24日信用交易統計

項目            買進         賣出     現金(券)償還    前日餘額     今日餘額

融資(交易單位)  258,132     338,024      14,951     8,469,124      8,374,281
融券(交易單位)  27,628      30,012       2,644      465,818        465,558
融資金額(仟元)  4,177,348   5,507,859    245,884    130,091,974    128,515,578


"
,201,2017-01-24 18:08:09,0,[新聞]【張忠謀砲轟片】人才都被中國挖走　政 ,0,0,"

1.原文連結(超過一行或過長必須縮網址)：
"
,138,2017-01-24 16:06:36,0,[新聞] 猴年台股大漲1385點每位股民資產增近42萬,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,84,2017-01-24 14:43:59,0,[其他] 106年01月24日三大法人買賣金額統計表,0,0,"
"
,43,2017-01-24 14:29:33,0,[其他] 丙申年-年度排行榜,0,0,"
丙申年 年度排行榜（非精準排行，取材自台銀250日排行）

漲幅排行榜      日期:1/24
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
股票名稱        收盤價  漲跌值  漲跌幅  交易漲幅
6283淳安        38.00   -0.35   -0.91%  404.77
6220岳豐        60.70   -0.90   -1.46%  376.86
8358金居        41.80   -0.15   -0.36%  349.46
3580友威科      37.70   -0.95   -2.46%  337.86
3313斐成        26.20   0.15    0.58%   330.92
1906寶隆        27.85   0.00    0.00%   321.73
3406玉晶光      179.00  16.00   9.82%   276.84
8183精星        18.50   -0.25   -1.33%  270.00
3536誠創        18.95   1.25    7.06%   241.44
2371大同        16.75   1.50    9.84%   234.33
4903聯光通      41.30   3.45    9.11%   228.96
5386青雲        68.30   3.80    5.89%   228.02
3526凡甲        67.40   -0.30   -0.44%  220.99
1569濱川        29.50   -0.10   -0.34%  217.20
3625西勝        25.50   -0.15   -0.58%  186.52
3546宇峻        85.00   -1.90   -2.19%  183.81
3092鴻碩        35.95   -0.35   -0.96%  179.36
3005神基        46.55   -0.35   -0.75%  175.81
2439美律        130.00  -2.00   -1.52%  168.84
1909榮成        24.60   0.05    0.20%   164.03
2415錩新        28.75   0.10    0.35%   161.46
4534慶騰        24.00   0.60    2.56%   145.14
3532台勝科      69.10   -1.90   -2.68%  135.12
6235華孚        19.80   -0.20   -1.00%  133.77
6108競國        27.10   -0.10   -0.37%  133.62
6426統新        79.00   -1.90   -2.35%  133.02
2014中鴻        10.70   0.10    0.94%   132.61
3535晶彩科      17.85   0.15    0.85%   132.42
6411晶焱        66.90   -1.40   -2.05%  131.14
8913全銓        37.00   -0.30   -0.80%  130.07
選股條件:
最近 250 個交易日，漲幅前三十名
[說明]:  收盤價均以還原股價計算
過濾股價5元以下,五日均量在500張以下的個股



跌幅排行榜      日期:1/24
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
股票名稱        收盤價  漲跌值  漲跌幅  交易跌幅
3205佰研        121.00  -3.50   -2.81%  -53.39
4174浩鼎        290.00  -1.00   -0.34%  -53.00
4979華星光      34.55   -0.55   -1.57%  -48.15
1589永冠-KY     104.00  -1.00   -0.95%  -47.41
3234光環        54.10   -0.50   -0.92%  -44.95
3691碩禾        349.00  3.50    1.01%   -43.14
1477聚陽        116.00  -1.00   -0.85%  -38.39
3490單井        38.55   0.15    0.39%   -37.77
2485兆赫        31.50   0.15    0.48%   -37.46
4147中裕        160.50  -1.00   -0.62%  -36.44
3514昱晶        20.65   -0.65   -3.05%  -33.17
4426利勤        84.00   -2.10   -2.44%  -32.57
5309系統電      10.45   -0.15   -1.42%  -31.02
1467南緯        10.70   0.00    0.00%   -28.19
5264鎧勝-KY     95.80   8.20    9.36%   -27.03
2609陽明        5.59    0.01    0.18%   -26.54
6443元晶        10.55   0.00    0.00%   -24.91
3686達能        7.25    -0.10   -1.36%  -24.87
4960奇美材      13.70   -0.15   -1.08%  -24.19
4934太極        14.50   -0.15   -1.02%  -23.31
8936國統        19.90   0.15    0.76%   -22.84
2406國碩        23.80   -0.20   -0.83%  -22.73
3060銘異        34.05   0.25    0.74%   -21.80
3576新日光      15.95   0.00    0.00%   -20.84
2499東貝        13.10   0.10    0.77%   -20.39
3081聯亞        276.00  0.00    0.00%   -20.13
1586和勤        23.00   0.35    1.55%   -19.72
8086宏捷科      52.20   -0.20   -0.38%  -19.69
3519綠能        17.15   -0.45   -2.56%  -18.14
1476儒鴻        325.00  -1.00   -0.31%  -17.38
選股條件:
最近 250 個交易日，跌幅前三十名
過濾股價5元以下,五日均量在500張以下的個股


心得：

你今年跟對了幾檔呢？
跟著PTT股板做股票就對了！


--
"
,1492,2017-01-24 14:00:00,0,[閒聊] 2017/01/24 盤後閒聊,0,0,"
"
,1,2017-01-24 13:54:14,0,[請益] 大立光熔斷事件,0,0,"
請問各位大大

有人在1/9當天操作3008賠$嗎？

大立光現股沒幾個散戶可以買整張的吧？

開記者會說能求償

公告能求償的只有“現股”？

散戶買了一堆權證、期貨

雖然說當天的跌幅後來漲回來了

散戶也不敢進場

看來散戶又被當燃料了QQ

--
"
,34,2017-01-24 13:39:24,0,[公告] kevin10449 違反板規4-4水桶一週,0,0,"
主旨：kevin10449違反板規4-4水桶一週

類型：股板簡字號20170124-0

說明：板主巡查察板面，查kevin10449發文違反板規4-4。
      處份水桶一週。

"
,47,2017-01-24 13:34:55,0,[新聞] CNN：富士康可能在賓州設廠 斥資70億美元,0,0,"
1.原文連結(超過一行或過長必須縮網址)："
,7,2017-01-24 13:23:30,0,Re: [標的] 5425台半 (休過年出脫),1,7,"

標的：5425台半
分類：部分出場觀望
33.4入  36.5出了五張（元大寶來）
外資法人近一個月轉買，連作帳很兇的投信都停賣

雖然11及12月都月營收增加20%上下，不確定稅後毛利的情況下已到達我10%長期
現金股利的滿足點，因此先出脫部分，年後再戰。

謝謝鄉民指教



"
,62,2017-01-24 11:02:57,0,[新聞] 許金龍截流40億資金，遭求刑30年,0,0,"

1.原文連結(超過一行或過長必須縮網址)：
"
,58,2017-01-24 10:17:50,0,Re: [請益] 請問【謝文恩】【空軍總司令-嘉偉老師】,0,0,"
謝文恩我不清楚

但是那個空軍總司令真的很鬼扯

從一個月前就整天亂叫人放空

根本完全沒有實力

仔細觀察過他近期推薦放空的個股

幾乎都漲  真的超鬼扯

什麼抱空單過好年

做空才能真獲利

我看是睡公園

希望你不要找鬼請藥帖

這個家偉 方向看錯 還不認錯

跟一般的散戶沒什兩樣

你真要當他會員?

那我建議你去廟裡面

找三太子擲杯問股票

說不定還比他準


--
"
,6,2017-01-24 10:11:31,0,[新聞] 【動畫晨報】說到做到　川普簽署行政命令,0,0,"
-------------------------------------------------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 "
,58,2017-01-24 10:00:13,0,[新聞] 管制升級 陸禁跨境匯款淨流出,0,0,"
1.原文連結："
,4,2017-01-24 09:23:24,0,[新聞] 半導體揮別2016年表現不佳，迎接2017年,0,0,"
1.原文連結(超過一行或過長必須縮網址)：

"
,845,2017-01-24 08:30:00,0,[閒聊] 2017/01/24 盤中閒聊,0,0,"
==============106/01/23 台股資訊重點整理，供股民做投資參考=============
"
,27,2017-01-23 23:24:34,0,[新聞] 鎧勝去年獲利腰斬 今年拚成長,0,0,"
1.原文連結(超過一行或過長必須縮網址)："
,20,2017-01-23 23:17:29,0,Re: [標的] 大盤 空,1,20,"
"
,29,2017-01-23 22:34:34,-29,Re: [標的] 2492 華新科,1,0,"


小弟今天看了一下30隻追蹤自選的清單，今天大約有10隻漲停，

看了我的心非常難過，原來少賺比賠錢還痛苦。


不過今天華新科表現算低空飛過，漲幅還有3%，

從周線看來，有小小跳空的味道，不過今天華新科的量，

我看起來非常不滿意。


因為一隻會漲的股票，他的量必須不斷跟著漲幅齊昇，

量價齊漲，謂之一隻好股。


接下來華新明天會是個關鍵，就看能不能突破前高賣壓，

上面將會是一片藍藍的天空，等待飛翔~

"
,7,2017-01-23 22:03:36,0,Re: [標的] 2329華泰（多）,1,7,"
"
,11,2017-01-23 21:12:21,0,[請益] 請問一下，為啥歐台指沒在動,0,0,"
剛才正在觀賞歐台指，怎麼突然沒在動
想請問一下，為啥二三月都沒在動。

--
"
,11,2017-01-23 21:01:18,0,[新聞] 大毅有關報導之說明,0,0,"

1.原文連結："
,8,2017-01-23 20:50:55,0,[公告] Stock 板 開始舉辦樂透!,0,0,"
20170124 TWSE封關

PC平台請到 Stock 板 按'f'參與樂透!
手機請使用term系列等支援完整操作之APP參與賭盤

一張 50 Ptt幣 (迷你級)
樂透結束時間: 01/24/2017 08:00:01 Tue
"
,28,2017-01-23 20:42:37,0,[其他] 106年01月23日信用交易統計,0,0,"
106年01月23日信用交易統計

項目            買進         賣出     現金(券)償還    前日餘額     今日餘額

融資(交易單位)  259,274     257,365      13,358     8,480,573      8,469,124
融券(交易單位)  21,096      23,515       3,071      466,470        465,818
融資金額(仟元)  4,318,170   4,614,578    266,746    130,655,209    130,092,055


"
,4,2017-01-23 19:47:07,0,[新聞] 力成去年獲利年增2成 每股盈餘6.2元,0,0,"

1.原文連結：

"
,7,2017-01-23 19:02:30,0,Re: [標的] 第一金有賺的該先入袋為安嗎？,1,7,"
你這數學是怎麼算的XD
18.9開始買配到現在成本變成14
表示你拿到4.9的股利
假設你17賣出，真的跌倒15也真的買回來
等於成本又被扣了兩元
那就是6.9圓的股利
套出2元

成本用記帳記比較準
現在軟體都有先進先出的原則
真的非常不方便統計成本
現增減資有的沒得都會讓股價失真

單純就技術面的觀點
會認同你現在賣出
等到回到週線EMA20再重新買進
只是我個人看法，不代表一定正確
如果正確一定只是我運氣好
僅供參考

"
,24,2017-01-23 18:36:41,0,[新聞] 法人圈票選 十大潛力股出列,0,0,"

1.原文連結(超過一行或過長必須縮網址)：

"
,55,2017-01-23 18:11:02,0,Re: [心得] 畢業心得,0,0,"
先上圖了
"
,27,2017-01-23 18:05:27,0,[新聞] 皇昌挖走好土回填垃圾 檢調搜索,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,45,2017-01-23 17:58:02,0,[新聞] 泰豐連飆漲停 市值暴增11億,0,0,"

1.原文連結(超過一行或過長必須縮網址)：

"
,19,2017-01-23 15:15:37,0,[新聞] 併入奇力新 旺詮將下市,0,0,"

1.原文連結："
,64,2017-01-23 14:50:12,0,[其他] 106年01月23日三大法人買賣金額統計表,0,0,"
"
,25,2017-01-23 14:28:15,0,Re: [心得] 畢業心得,0,0,"
"
,418,2017-01-23 14:00:00,0,[閒聊] 2017/01/23 盤後閒聊,0,0,"
"
,15,2017-01-23 12:07:57,0,[請益] 請推薦選股網站?,0,0,"

各位大家好,先預祝大家新年快樂!

最近想找一個優質的選股網站,方便用自己的條件來篩選股票

小弟多半是以技術為主,基本為輔

看了一下奇摩的選股功能,似乎不合小弟需求

某狂人的飆股搜尋又要使用費

想問說版上大大有什麼資源可以推薦的嗎?

謝謝~

--
"
,27,2017-01-23 11:19:05,0,Re: [心得] 畢業心得,0,0,"

本司令告訴你為什麼

假設你是小散戶，資金100萬，期望五年內的年平均報酬為5%(不要覺得少，分散一籃子，
不要踩到興航，這已經是股版前10%強)

五年後賺27.6萬，平均每年賺5.52萬，每個月賺4600

"
,15,2017-01-23 11:04:39,0,Re: [心得] 畢業心得,0,0,"
是不是全下
看你薪水多少
一開始資金少
就是要全下阿
不然浪費時間

比如說
資金50萬好了
薪水
2年可以存的到
第1年可能翻倍或賠光機率各50%
第2年可能翻倍或賠光機率各50%

這樣2年後有1/4的機率變200萬

如果就賠光
頂多2年就賺回來了
又不會GG

但如果變200萬時
賠光要8年才賺的回來
這時就會比較小心
等到資金規模更大時
操作方式也會不一樣

小弟年輕時
都這樣下阿
還開融資
那時波動大
賺賠都很快
哪像現在死魚盤
有夠無聊








"
